country,year,record,crop_land,grazing_land,fishing_ground,built_up_land,forest_land
Albania,1980,Footprint of Consumption per capita,0.49,0.21,0,0.02,1.48
Albania,1981,Footprint of Consumption per capita,0.52,0.2,0,0.02,1.28
Albania,1982,Footprint of Consumption per capita,0.53,0.2,0,0.02,1.29
Albania,1983,Footprint of Consumption per capita,0.59,0.2,0,0.03,1.33
Albania,1984,Footprint of Consumption per capita,0.56,0.21,0,0.03,1.37
Albania,1985,Footprint of Consumption per capita,0.56,0.2,0,0.03,1.3
Albania,1986,Footprint of Consumption per capita,0.55,0.18,0,0.03,1.3
Albania,1987,Footprint of Consumption per capita,0.54,0.18,0,0.03,1.28
Albania,1988,Footprint of Consumption per capita,0.51,0.18,0,0.02,1.27
Albania,1989,Footprint of Consumption per capita,0.55,0.18,0,0.03,1.22
Albania,1990,Footprint of Consumption per capita,0.52,0.19,0,0.02,1.07
Albania,1991,Footprint of Consumption per capita,0.43,0.28,0,0.01,0.97
Albania,1992,Footprint of Consumption per capita,0.52,0.29,0,0.01,0.82
Albania,1993,Footprint of Consumption per capita,0.65,0.26,0,0.02,0.47
Albania,1994,Footprint of Consumption per capita,0.5,0.24,0,0.02,0.46
Albania,1995,Footprint of Consumption per capita,0.44,0.23,0,0.02,0.45
Albania,1996,Footprint of Consumption per capita,0.56,0.22,0,0.01,0.49
Albania,1997,Footprint of Consumption per capita,0.44,0.21,0,0.01,0.42
Albania,1998,Footprint of Consumption per capita,0.48,0.2,0.01,0.02,0.5
Albania,1999,Footprint of Consumption per capita,0.5,0.21,0.01,0.01,0.72
Albania,2000,Footprint of Consumption per capita,0.52,0.19,0.01,0.01,0.77
Albania,2001,Footprint of Consumption per capita,0.51,0.19,0.01,0.01,0.77
Albania,2002,Footprint of Consumption per capita,0.56,0.21,0.02,0.02,0.91
Albania,2003,Footprint of Consumption per capita,0.55,0.21,0.01,0.02,0.91
Albania,2004,Footprint of Consumption per capita,0.59,0.22,0.02,0.02,1.01
Albania,2005,Footprint of Consumption per capita,0.57,0.24,0.02,0.02,1.05
Albania,2006,Footprint of Consumption per capita,0.61,0.27,0.02,0.02,1.11
Albania,2007,Footprint of Consumption per capita,0.61,0.25,0.03,0.02,1.25
Albania,2008,Footprint of Consumption per capita,0.62,0.27,0.03,0.03,1.22
Albania,2009,Footprint of Consumption per capita,0.64,0.26,0.02,0.03,1.27
Albania,2010,Footprint of Consumption per capita,0.67,0.26,0.02,0.03,1.18
Albania,2011,Footprint of Consumption per capita,0.64,0.24,0.02,0.03,1.45
Albania,2012,Footprint of Consumption per capita,0.67,0.24,0.02,0.04,1.24
Albania,2013,Footprint of Consumption per capita,0.63,0.24,0.02,0.03,1.25
Albania,2014,Footprint of Consumption per capita,0.65,0.23,0.02,0.03,1.18
Albania,1961,Footprint of Consumption,763792.21,820374.62,5288.52,25025.79,1625147.56
Albania,1962,Footprint of Consumption,682354.03,812689.14,4218.68,28497.47,1609024.74
Albania,1963,Footprint of Consumption,663452.44,777766.63,4649.92,25987.02,1575826.78
Albania,1964,Footprint of Consumption,775102.41,791863.87,4319.11,33044.44,1648220.71
Albania,1965,Footprint of Consumption,761170.09,776865.88,6573.22,29440.2,1785354.86
Albania,1966,Footprint of Consumption,850092.35,767162.6,6547.56,36331.21,1868292.38
Albania,1967,Footprint of Consumption,868329.05,774403.56,8504.55,38261.96,1799832.07
Albania,1968,Footprint of Consumption,899517.92,751850.8,12321.26,40591.37,2139109.13
Albania,1969,Footprint of Consumption,936916.75,736945.59,12236.77,43072.47,2457469.85
Albania,1970,Footprint of Consumption,974218.54,733349.06,13762.78,44190.38,2693767.84
Albania,1971,Footprint of Consumption,971259.56,697341.3,13709.32,44550.93,2873883.4
Albania,1972,Footprint of Consumption,1055236.43,680211.46,14366.1,47661.93,3066799.07
Albania,1973,Footprint of Consumption,1115997.09,647229.48,14382.82,51392.52,2880890.98
Albania,1974,Footprint of Consumption,1120629.32,606486.78,15041.55,52445.44,2901852.46
Albania,1975,Footprint of Consumption,1140686.45,553156.58,14887.72,53516.1,2971142.93
Albania,1976,Footprint of Consumption,1362915.61,539460.76,14666.15,64961.56,3187796.04
Albania,1977,Footprint of Consumption,1389165.02,569570.02,14976.09,68877.26,3338227.94
Albania,1978,Footprint of Consumption,1386085.49,582830.14,15077.02,69965.33,3550770.87
Albania,1979,Footprint of Consumption,1436432.17,586177.64,15123.74,73923.52,3984311.77
Albania,1980,Footprint of Consumption,1329436.92,576024.55,15104.11,69663.73,3980850.38
Albania,1981,Footprint of Consumption,1425267.01,570793.54,15135.26,73358.38,3519795.66
Albania,1982,Footprint of Consumption,1498496.93,569897.3,14923.02,77663.28,3603462.27
Albania,1983,Footprint of Consumption,1702789.59,580932.1,18279.54,90587.67,3791057.19
Albania,1984,Footprint of Consumption,1651971.25,616151.87,11180.95,87349.94,4000656.62
Albania,1985,Footprint of Consumption,1680591.33,593607.85,19355.29,89203.03,3878929.31
Albania,1986,Footprint of Consumption,1689330.79,566692.74,20122.72,92204.57,3962972.36
Albania,1987,Footprint of Consumption,1698442.19,582570,21767.98,95720.1,4019924.41
Albania,1988,Footprint of Consumption,1637005.83,606286.73,20497.29,91293.83,4068145.54
Albania,1989,Footprint of Consumption,1802864.12,609769.31,17313.18,100824.56,3990508.73
Albania,1990,Footprint of Consumption,1719913.93,638322.87,22997.09,84373,3543564.64
Albania,1991,Footprint of Consumption,1411791.89,938112.77,307.8,47805.76,3182890.11
Albania,1992,Footprint of Consumption,1714075.49,968983.51,5459.22,47809.18,2660982.34
Albania,1993,Footprint of Consumption,2097782.02,836582.82,9076.75,66623.28,1504479.74
Albania,1994,Footprint of Consumption,1600603.79,765846.43,7723.15,64797.74,1459210.06
Albania,1995,Footprint of Consumption,1377671.19,730771.35,11538.51,64751.02,1406361.5
Albania,1996,Footprint of Consumption,1738358.74,696162.48,15363.39,53007.39,1520188.62
Albania,1997,Footprint of Consumption,1377492.74,651716.28,13763.67,59774.75,1304736.26
Albania,1998,Footprint of Consumption,1515847.49,634583.03,31251.01,64182.96,1565131.42
Albania,1999,Footprint of Consumption,1584622.51,655050.02,44055.36,54598.94,2265613.69
Albania,2000,Footprint of Consumption,1633884.55,605773.7,43311.8,58810.29,2421871.7
Albania,2001,Footprint of Consumption,1606156.01,615674.38,49034.47,60146.26,2429478.58
Albania,2002,Footprint of Consumption,1756194.92,669497.08,63800.23,65432.98,2860012.61
Albania,2003,Footprint of Consumption,1728964.1,679465.67,58183.05,65409.93,2860125.04
Albania,2004,Footprint of Consumption,1839233.27,706200.56,67032.84,76078.22,3147128.74
Albania,2005,Footprint of Consumption,1787570.55,743405.67,79975.93,79749.85,3255569.81
Albania,2006,Footprint of Consumption,1881790.38,829556.5,89863.59,85175.34,3392135.56
Albania,2007,Footprint of Consumption,1840119,782109.51,90594.24,83221.39,3771840.11
Albania,2008,Footprint of Consumption,1869518.57,802754.47,97373.18,97833.17,3649587.33
Albania,2009,Footprint of Consumption,1887961.56,783391.19,87575.51,103136.99,3742931.59
Albania,2010,Footprint of Consumption,1945015.98,760428.43,75276.71,107705.3,3448223.56
Albania,2011,Footprint of Consumption,1850400.97,702238.23,81846.44,106064.17,4191764.57
Albania,2012,Footprint of Consumption,1943589.23,710398.43,69631.27,116922.15,3586196.91
Albania,2013,Footprint of Consumption,1829061.24,694171.42,69531.39,112032.03,3607225.82
Albania,2014,Footprint of Consumption,1878695.23,690470.52,73024.16,114929.16,3431519.54
Algeria,2014,Biocapacity per capita,0.2,0.27,0,0.02,0.02
Algeria,2014,Biocapacity,7898585.69,10670903.38,321256.77,1092607.12,1100761.2
Algeria,2014,Footprint of Consumption per capita,0.58,0.18,0.01,0.02,1.63
Algeria,2014,Footprint of Consumption,22686433.81,7134555.91,601160.78,1092607.12,63825814.87
Angola,1961,Biocapacity per capita,0.33,5.82,1.06,0.02,2.61
Angola,1962,Biocapacity per capita,0.36,5.71,1.04,0.02,2.57
Angola,1963,Biocapacity per capita,0.34,5.58,1.02,0.02,2.52
Angola,1964,Biocapacity per capita,0.38,5.47,1,0.02,2.47
Angola,1965,Biocapacity per capita,0.35,5.36,0.98,0.02,2.43
Angola,1966,Biocapacity per capita,0.39,5.27,0.96,0.02,2.4
Angola,1967,Biocapacity per capita,0.38,5.17,0.94,0.02,2.36
Angola,1968,Biocapacity per capita,0.38,5.07,0.92,0.02,2.31
Angola,1969,Biocapacity per capita,0.39,4.94,0.9,0.02,2.26
Angola,1970,Biocapacity per capita,0.4,4.85,0.88,0.03,2.22
Angola,1971,Biocapacity per capita,0.38,4.74,0.86,0.02,2.17
Angola,1972,Biocapacity per capita,0.36,4.65,0.85,0.02,2.12
Angola,1973,Biocapacity per capita,0.37,4.51,0.82,0.03,2.07
Angola,1974,Biocapacity per capita,0.34,4.41,0.8,0.02,2.02
Angola,1975,Biocapacity per capita,0.28,4.3,0.78,0.02,1.97
Angola,1976,Biocapacity per capita,0.22,4.18,0.76,0.01,1.92
Angola,1977,Biocapacity per capita,0.19,4.08,0.74,0.01,1.86
Angola,1978,Biocapacity per capita,0.17,3.98,0.72,0.01,1.81
Angola,1979,Biocapacity per capita,0.14,3.86,0.7,0.01,1.76
Angola,1980,Biocapacity per capita,0.15,3.74,0.68,0.01,1.69
Angola,1981,Biocapacity per capita,0.11,3.62,0.66,0.01,1.64
Angola,1982,Biocapacity per capita,0.12,3.48,0.63,0.01,1.58
Angola,1983,Biocapacity per capita,0.11,3.35,0.61,0.01,1.52
Angola,1984,Biocapacity per capita,0.11,3.21,0.58,0.01,1.47
Angola,1985,Biocapacity per capita,0.11,3.1,0.56,0.01,1.42
Angola,1986,Biocapacity per capita,0.11,2.99,0.54,0.01,1.38
Angola,1987,Biocapacity per capita,0.11,2.91,0.53,0.01,1.34
Angola,1988,Biocapacity per capita,0.1,2.83,0.51,0.01,1.31
Angola,1989,Biocapacity per capita,0.1,2.76,0.5,0.01,1.28
Angola,1990,Biocapacity per capita,0.09,2.69,0.49,0.01,1.24
Angola,1991,Biocapacity per capita,0.1,2.6,0.47,0.01,1.2
Angola,1992,Biocapacity per capita,0.1,2.54,0.46,0.01,1.17
Angola,1993,Biocapacity per capita,0.1,2.46,0.45,0.01,1.13
Angola,1994,Biocapacity per capita,0.14,2.38,0.43,0.02,1.1
Angola,1995,Biocapacity per capita,0.12,2.3,0.42,0.01,1.06
Angola,1996,Biocapacity per capita,0.11,2.23,0.4,0.01,1.03
Angola,1997,Biocapacity per capita,0.11,2.17,0.39,0.01,1
Angola,1998,Biocapacity per capita,0.14,2.11,0.38,0.02,0.97
Angola,1999,Biocapacity per capita,0.12,2.05,0.37,0.02,0.94
Angola,2000,Biocapacity per capita,0.14,1.99,0.36,0.02,0.91
Angola,2001,Biocapacity per capita,0.16,1.93,0.35,0.03,0.88
Angola,2002,Biocapacity per capita,0.18,1.86,0.34,0.03,0.85
Angola,2003,Biocapacity per capita,0.19,1.79,0.32,0.03,0.81
Angola,2004,Biocapacity per capita,0.21,1.72,0.31,0.04,0.78
Angola,2005,Biocapacity per capita,0.21,1.66,0.3,0.04,0.75
Angola,2006,Biocapacity per capita,0.19,1.6,0.29,0.04,0.72
Angola,2007,Biocapacity per capita,0.21,1.54,0.28,0.04,0.7
Angola,2008,Biocapacity per capita,0.21,1.49,0.27,0.04,0.67
Angola,2009,Biocapacity per capita,0.27,1.45,0.26,0.05,0.65
Angola,2010,Biocapacity per capita,0.28,1.4,0.25,0.05,0.62
Angola,2011,Biocapacity per capita,0.3,1.34,0.24,0.05,0.6
Angola,2012,Biocapacity per capita,0.19,1.3,0.23,0.03,0.58
Angola,2013,Biocapacity per capita,0.32,1.26,0.23,0.06,0.56
Angola,2014,Biocapacity per capita,0.24,1.22,0.22,0.04,0.53
Angola,1961,Biocapacity,1803384.07,31287633.73,5718205.64,123890.78,14044135.75
Angola,1962,Biocapacity,1971093.19,31214407.1,5704822.56,136607.84,14050501.42
Angola,1963,Biocapacity,1938091.05,31108869.75,5685534.29,135925.78,14038029.15
Angola,1964,Biocapacity,2168162.07,31041983.08,5673309.92,153361.77,14036498.05
Angola,1965,Biocapacity,2033921.82,30931225.12,5653067.52,145493.2,14051634.86
Angola,1966,Biocapacity,2340159.94,30920723.83,5651148.28,168713.47,14076499.24
Angola,1967,Biocapacity,2322801.46,30830659.64,5634687.92,168762.34,14077203.94
Angola,1968,Biocapacity,2338621.17,30769810.83,5623567.04,171310.96,14040557.27
Angola,1969,Biocapacity,2464001.4,30555361.91,5584373.83,181654.15,14017789.82
Angola,1970,Biocapacity,2577891.68,30618737.57,5595956.52,193842.29,14005466.91
Angola,1971,Biocapacity,2502996.76,30571233.44,5587274.55,192293.45,14004660.55
Angola,1972,Biocapacity,2402872.15,30676186.15,5606455.96,188902.49,14008401.7
Angola,1973,Biocapacity,2522113.34,30488339.9,5572124.72,203169.58,14029689.47
Angola,1974,Biocapacity,2389442.93,30592416.17,5591145.96,197430.52,14011233.61
Angola,1975,Biocapacity,2052009.11,30576380.4,5588215.22,174045.37,14017663.48
Angola,1976,Biocapacity,1673483.44,30537617.48,5581130.81,145777.62,14017120.48
Angola,1977,Biocapacity,1469348.42,30678386.6,5606858.13,131534.34,14018305.27
Angola,1978,Biocapacity,1369992.08,30724252.86,5615240.76,126168.61,13996115.13
Angola,1979,Biocapacity,1163159.07,30776467.28,5624783.59,110392.69,13999979.75
Angola,1980,Biocapacity,1234916.16,30774693.79,5624459.47,121021.05,13931212.17
Angola,1981,Biocapacity,1012656.47,30833747.48,5635252.26,102695.87,13936725.88
Angola,1982,Biocapacity,1069732.62,30666272.36,5604644.1,112435.82,13951238.81
Angola,1983,Biocapacity,1075987.85,30589940.68,5590693.53,117217.16,13954101.57
Angola,1984,Biocapacity,1085758.69,30392124.5,5554540.15,122379.37,13945531.29
Angola,1985,Biocapacity,1083787.59,30232940.28,5525447.25,126040.98,13924485.34
Angola,1986,Biocapacity,1178324.55,30023864.18,5487235.98,140951.53,13886090.69
Angola,1987,Biocapacity,1194513.12,29989826.65,5481015.2,146622.97,13885309.11
Angola,1988,Biocapacity,1125116.39,29931110.37,5470284.06,141584.97,13885949.25
Angola,1989,Biocapacity,1113608.01,29898003.25,5464233.33,143805.76,13879943.72
Angola,1990,Biocapacity,1088653.16,29956962.73,5474603.38,144569.94,13819375.54
Angola,1991,Biocapacity,1191091.45,29909646.06,5466361.19,160704.13,13803612.34
Angola,1992,Biocapacity,1278371.45,30185246.51,5516730.62,175600.39,13956882.78
Angola,1993,Biocapacity,1271806.27,30168439.74,5513658.97,180563.78,13960875.1
Angola,1994,Biocapacity,1806060.85,30112999,5503526.48,264824.75,13947053.33
Angola,1995,Biocapacity,1579229.11,30025528,5487540.07,238780.79,13911923.78
Angola,1996,Biocapacity,1609579.99,29987382.63,5480568.52,250500.31,13913205.91
Angola,1997,Biocapacity,1556105.26,29978853.03,5479009.63,248979.96,13872211.07
Angola,1998,Biocapacity,2023497.77,29983831.09,5479919.44,332814.49,13839756.14
Angola,1999,Biocapacity,1813608.64,29993717.98,5481726.39,316032.51,13793990.91
Angola,2000,Biocapacity,2176094.69,30029249.24,5488220.17,402907.22,13761431.06
Angola,2001,Biocapacity,2598296.49,30076509.12,5496857.5,497184.81,13719985.91
Angola,2002,Biocapacity,3035749.48,30076622.43,5496878.21,585340.85,13710670.51
Angola,2003,Biocapacity,3175082.45,29937634.28,5471476.39,598975.34,13628689.18
Angola,2004,Biocapacity,3651191.76,29884807.02,5461821.55,713721.55,13584053.47
Angola,2005,Biocapacity,3881660.41,29742363.11,5435788.15,785861.06,13537080.67
Angola,2006,Biocapacity,3672536.75,29683421,5425015.74,769611.28,13534938.41
Angola,2007,Biocapacity,4087569.77,29649297.65,5418779.27,862246.83,13480276.26
Angola,2008,Biocapacity,4218269.45,29732279.42,5433945.23,920353.22,13430839.05
Angola,2009,Biocapacity,5698208.4,29867992.12,5458748.42,1105900.03,13344447.79
Angola,2010,Biocapacity,6067624.31,29782676.08,5443155.85,1190020.1,13331494.87
Angola,2011,Biocapacity,6582894.68,29619514.51,5413336.03,1174503.15,13281774.47
Angola,2012,Biocapacity,4364042.55,29601716.9,5410083.3,804997.94,13208616.53
Angola,2013,Biocapacity,7719989.65,29709334.41,5429751.74,1415188.62,13142855.52
Angola,2014,Biocapacity,6044876.81,29787594.13,5444054.68,1144945.12,13067655.49
Angola,1961,Footprint of Consumption per capita,0.23,0.16,0.26,0.02,0.18
Angola,1962,Footprint of Consumption per capita,0.23,0.18,0.27,0.02,0.21
Angola,1963,Footprint of Consumption per capita,0.24,0.18,0.26,0.02,0.22
Angola,1964,Footprint of Consumption per capita,0.27,0.2,0.3,0.02,0.23
Angola,1965,Footprint of Consumption per capita,0.25,0.22,0.25,0.02,0.23
Angola,1966,Footprint of Consumption per capita,0.28,0.23,0.33,0.02,0.25
Angola,1967,Footprint of Consumption per capita,0.25,0.26,0.28,0.02,0.24
Angola,1968,Footprint of Consumption per capita,0.24,0.25,0.25,0.02,0.27
Angola,1969,Footprint of Consumption per capita,0.26,0.26,0.24,0.02,0.33
Angola,1970,Footprint of Consumption per capita,0.26,0.29,0.32,0.03,0.38
Angola,1971,Footprint of Consumption per capita,0.26,0.32,0.23,0.02,0.39
Angola,1972,Footprint of Consumption per capita,0.26,0.32,0.31,0.02,0.39
Angola,1973,Footprint of Consumption per capita,0.22,0.33,0.23,0.03,0.32
Angola,1974,Footprint of Consumption per capita,0.24,0.34,0.2,0.02,0.32
Angola,1975,Footprint of Consumption per capita,0.22,0.34,0.14,0.02,0.33
Angola,1976,Footprint of Consumption per capita,0.19,0.32,0.12,0.01,0.32
Angola,1977,Footprint of Consumption per capita,0.22,0.37,0.16,0.01,0.29
Angola,1978,Footprint of Consumption per capita,0.23,0.36,0.14,0.01,0.33
Angola,1979,Footprint of Consumption per capita,0.22,0.36,0.12,0.01,0.31
Angola,1980,Footprint of Consumption per capita,0.22,0.38,0.11,0.01,0.3
Angola,1981,Footprint of Consumption per capita,0.19,0.38,0.13,0.01,0.28
Angola,1982,Footprint of Consumption per capita,0.17,0.38,0.14,0.01,0.25
Angola,1983,Footprint of Consumption per capita,0.17,0.35,0.11,0.01,0.24
Angola,1984,Footprint of Consumption per capita,0.18,0.35,0.1,0.01,0.23
Angola,1985,Footprint of Consumption per capita,0.17,0.34,0.1,0.01,0.24
Angola,1986,Footprint of Consumption per capita,0.16,0.32,0.11,0.01,0.24
Angola,1987,Footprint of Consumption per capita,0.18,0.32,0.09,0.01,0.25
Angola,1988,Footprint of Consumption per capita,0.18,0.31,0.09,0.01,0.26
Angola,1989,Footprint of Consumption per capita,0.19,0.3,0.08,0.01,0.26
Angola,1990,Footprint of Consumption per capita,0.17,0.28,0.06,0.01,0.28
Angola,1991,Footprint of Consumption per capita,0.17,0.26,0.05,0.01,0.28
Angola,1992,Footprint of Consumption per capita,0.17,0.25,0.04,0.01,0.28
Angola,1993,Footprint of Consumption per capita,0.16,0.23,0.04,0.01,0.28
Angola,1994,Footprint of Consumption per capita,0.2,0.21,0.03,0.02,0.27
Angola,1995,Footprint of Consumption per capita,0.18,0.2,0.02,0.01,0.26
Angola,1996,Footprint of Consumption per capita,0.18,0.21,0.02,0.01,0.26
Angola,1997,Footprint of Consumption per capita,0.17,0.23,0.02,0.01,0.25
Angola,1998,Footprint of Consumption per capita,0.2,0.23,0.03,0.02,0.24
Angola,1999,Footprint of Consumption per capita,0.17,0.23,0.04,0.02,0.25
Angola,2000,Footprint of Consumption per capita,0.22,0.22,0.04,0.02,0.24
Angola,2001,Footprint of Consumption per capita,0.24,0.19,0.05,0.03,0.24
Angola,2002,Footprint of Consumption per capita,0.29,0.16,0.07,0.03,0.24
Angola,2003,Footprint of Consumption per capita,0.29,0.15,0.08,0.03,0.26
Angola,2004,Footprint of Consumption per capita,0.32,0.12,0.06,0.04,0.26
Angola,2005,Footprint of Consumption per capita,0.33,0.13,0.05,0.04,0.23
Angola,2006,Footprint of Consumption per capita,0.3,0.12,0.06,0.04,0.25
Angola,2007,Footprint of Consumption per capita,0.32,0.12,0.09,0.04,0.26
Angola,2008,Footprint of Consumption per capita,0.33,0.13,0.08,0.04,0.45
Angola,2009,Footprint of Consumption per capita,0.38,0.09,0.08,0.05,0.63
Angola,2010,Footprint of Consumption per capita,0.39,0.08,0.09,0.05,0.39
Angola,2011,Footprint of Consumption per capita,0.42,0.08,0.1,0.05,0.42
Angola,2012,Footprint of Consumption per capita,0.31,0.13,0.12,0.03,0.53
Angola,2013,Footprint of Consumption per capita,0.46,0.06,0.12,0.06,0.76
Angola,2014,Footprint of Consumption per capita,0.38,0.09,0.14,0.04,0.88
Angola,1961,Footprint of Consumption,1270778.53,884846.81,1420412.6,123890.78,990626.39
Angola,1962,Footprint of Consumption,1268050.09,988906.86,1513975,136607.84,1194088.63
Angola,1963,Footprint of Consumption,1346202.81,1055863.75,1462643.9,135925.78,1255811.14
Angola,1964,Footprint of Consumption,1550419.86,1161446.75,1742563.12,153361.77,1345110.64
Angola,1965,Footprint of Consumption,1449879.2,1294895,1468828.52,145493.2,1383252.71
Angola,1966,Footprint of Consumption,1660412.86,1378404.38,1959391.93,168713.47,1485101.11
Angola,1967,Footprint of Consumption,1508329.74,1558592.13,1677803.15,168762.34,1436845.51
Angola,1968,Footprint of Consumption,1474205.36,1532926.78,1521017.42,171310.96,1665106.53
Angola,1969,Footprint of Consumption,1623995.69,1659662.98,1517256.75,181654.15,2063875.56
Angola,1970,Footprint of Consumption,1698084.01,1890237.28,2057164.85,193842.29,2396525.95
Angola,1971,Footprint of Consumption,1720089.86,2106977.9,1518728.86,192293.45,2527525.3
Angola,1972,Footprint of Consumption,1721434.2,2166724.57,2042646.38,188902.49,2596468.43
